ENSG00000158710,0.29835913,0.103846635,0.487293782,DE
ENSG00000164794,0.113360219,0.199013672,0.520201678,DE
ENSG00000103005,0.649133049,0.159169069,0.491580311,NDE
ENSG00000184408,0.103982721,0.148095147,0.532226485,DE
ENSG00000168564,0.959869854,0.168264048,0.519397352,NDE
ENSG00000101194,0.193949255,0.146286801,0.469566607,DE
ENSG00000149483,0.382482315,0.184997026,0.514626055,DE
ENSG00000133134,0.18151065,0.109312923,0.511175206,DE
ENSG00000100211,0.996467111,1,0.510501928,NDE
ENSG00000140455,0.76659869,0.175165404,0.541932497,NDE
ENSG00000136159,0.4703393,0.168489067,0.538464309,DE
ENSG00000183617,0.844119463,0.112818592,0.475451038,NDE
ENSG00000112981,0.179270053,0.295670465,0.587697825,DE
ENSG00000159267,0.656595451,0.180620021,0.52002173,NDE
ENSG00000114650,0.909539,0.119193371,0.472825535,NDE
ENSG00000085741,0.961114201,1,0.461695555,NDE
ENSG00000077080,0.098704086,0.12694453,0.484273329,DE
ENSG00000183242,0.178585174,0.458182402,0.481495453,NDE
ENSG00000226479,0.47267284,0.147695957,0.492761687,DE
ENSG00000256061,0.770210159,0.54395514,0.549461191,NDE
ENSG00000163131,0.460839808,0.217716972,0.550187921,NDE
ENSG00000149256,0.320281361,0.227239639,0.504263222,DE
ENSG00000132429,0.623371036,0.200747084,0.537916447,NDE
ENSG00000171872,0.248359903,0.64649385,0.510536118,NDE
ENSG00000168259,0.578550515,0.116100652,0.534759339,NDE
ENSG00000131652,0.351291547,0.128164305,0.465862759,DE
ENSG00000046647,0.927208931,0.165032653,0.50844888,NDE
ENSG00000107185,0.859473973,0.144686819,0.491176626,NDE
ENSG00000049245,0.956327716,0.125359852,0.543480427,NDE
ENSG00000109743,0.630432987,0.379836506,0.497697613,NDE
ENSG00000182851,0.10748539,0.138821215,0.474305448,DE
ENSG00000183625,0.218579409,0.548085618,0.513428353,NDE
ENSG00000175513,0.628291195,0.474242888,0.478662438,NDE
ENSG00000159259,0.31309276,0.160089975,0.511623356,DE
ENSG00000008283,0.759745689,0.139576298,0.489745156,NDE
ENSG00000126500,0.272927376,0.163744037,0.472834982,DE
ENSG00000108468,0.871653543,0.126788704,0.513550797,NDE
ENSG00000158109,0.288610298,0.10708373,0.490973492,DE
ENSG00000182310,0.414203859,0.174218129,0.478081928,NDE
ENSG00000185615,0.231033214,0.108649251,0.467493162,DE
ENSG00000136044,0.897623094,0.16037362,0.531784577,NDE
ENSG00000166111,0.114914658,0.129745274,0.501939467,DE
ENSG00000196664,0.758739348,0.626035426,0.555090322,NDE
ENSG00000001630,0.824462053,0.143709022,0.520062782,NDE
ENSG00000130714,0.585572487,0.141133357,0.484554422,NDE
ENSG00000179776,0.17836214,0.188865621,0.487875586,DE
ENSG00000186628,0.624917791,0.504855381,0.587388787,NDE
ENSG00000135697,0.409616618,0.498449001,0.514952548,NDE
ENSG00000168274,0.306514338,0.175130512,0.492956903,DE
ENSG00000139182,0.248223819,0.106254621,0.483388918,DE
ENSG00000089169,0.099891454,0.126070638,0.50143392,DE
ENSG00000148334,0.758768568,0.111606607,0.466973808,NDE
ENSG00000177098,0.159113528,0.125492532,0.495061701,DE
ENSG00000080709,0.225956178,0.221469307,0.476817072,DE
ENSG00000179477,0.435870571,0.288190819,0.483003023,DE
ENSG00000175322,0.88255307,0.315703367,0.547355846,NDE
ENSG00000173039,0.643446609,0.130671937,0.482359049,NDE
ENSG00000241313,0.41117524,0.190007562,0.455287861,NDE
ENSG00000169026,0.291403398,0.21484699,0.46442068,NDE
ENSG00000131238,0.912666422,0.118350858,0.550901859,NDE
ENSG00000106113,0.174989907,0.31038841,0.483871565,NDE
ENSG00000139211,0.327860089,0.179527011,0.524038805,DE
ENSG00000088451,0.314874451,0.212579159,0.556006596,DE
ENSG00000140564,0.897088238,0.114588264,0.468614922,NDE
ENSG00000180438,0.239334046,0.680520851,0.492301396,NDE
ENSG00000135835,0.320429736,0.192824843,0.479089684,NDE
ENSG00000123636,0.445400388,0.248591317,0.563783717,NDE
ENSG00000099330,0.986267433,1,0.474759722,NDE
ENSG00000115963,0.273358877,0.169690258,0.568515187,DE
ENSG00000155792,0.929296714,0.164660427,0.509999974,NDE
ENSG00000154642,0.700834324,0.230394295,0.597177397,NDE
ENSG00000081138,0.376694186,0.274072392,0.515276679,NDE
ENSG00000163704,0.256924972,0.138169191,0.458657911,DE
ENSG00000141378,0.381287733,0.178223552,0.544854145,DE
ENSG00000099337,0.214138179,0.179687212,0.479770446,DE
ENSG00000162836,0.326778785,0.170670196,0.505322814,DE
ENSG00000164597,0.749247982,0.173481115,0.547076839,NDE
ENSG00000172954,0.472844749,0.264559059,0.54959967,DE
ENSG00000105053,0.865635735,0.14995368,0.49910855,NDE
ENSG00000005381,0.199709029,0.44692065,0.486918429,NDE
ENSG00000121671,0.279115846,0.123318309,0.493478035,DE
ENSG00000223380,0.713144511,0.1292833,0.536150939,NDE
ENSG00000262814,0.469410476,0.101011605,0.464252626,NDE
ENSG00000134873,0.318905756,0.193600479,0.518931973,DE
ENSG00000265992,0.129976342,0.180503101,0.534645861,DE
ENSG00000234899,0.284143061,0.684649281,0.535115074,NDE
ENSG00000243649,0.240672386,0.1504427,0.508733818,NDE
ENSG00000198157,0.359056418,0.230633447,0.596589046,NDE
ENSG00000188313,0.44198221,0.190853355,0.526651626,NDE
ENSG00000184611,0.185927108,0.468578321,0.55206279,NDE
ENSG00000177045,0.267697322,0.145440133,0.450467474,DE
ENSG00000165905,0.16140805,0.20649809,0.472511428,NDE
ENSG00000132139,0.280188765,0.523208917,0.478343132,NDE
ENSG00000186919,0.574676555,0.120240891,0.483480797,NDE
ENSG00000117533,0.341433415,0.186982942,0.584879464,DE
ENSG00000073009,0.565573319,0.226368842,0.477984302,NDE
ENSG00000181938,0.389904649,0.206838194,0.518945025,DE
ENSG00000182308,0.604349119,0.645563707,0.516062069,NDE
ENSG00000163283,0.228402846,0.526969196,0.467336324,NDE
ENSG00000156261,0.374501592,0.120707299,0.559475107,NDE
ENSG00000096433,0.248996769,0.130119313,0.48697469,NDE
ENSG00000104327,0.153776842,0.170327458,0.538667224,DE
ENSG00000107581,0.560105411,0.11677043,0.513862331,NDE
ENSG00000142279,0.770478749,0.16264741,0.445105845,NDE
ENSG00000176381,0.106133332,0.132097254,0.454682068,DE
ENSG00000245694,0.279524355,0.212783741,0.51994151,DE
ENSG00000105618,0.829296643,0.118469648,0.479104811,NDE
ENSG00000214367,0.933551381,0.23335601,0.538595929,DE
ENSG00000125505,0.684381477,0.113256813,0.474443157,NDE
ENSG00000215897,0.593408018,0.471195361,0.521844864,NDE
ENSG00000100296,0.605615774,0.16870017,0.513488849,NDE
ENSG00000186281,0.255450651,0.275021748,0.486548318,DE
ENSG00000100147,0.824133738,0.176114698,0.483664798,NDE
ENSG00000117226,0.433710317,0.266828762,0.554553549,DE
ENSG00000164291,0.730291893,0.239693752,0.545676812,NDE
ENSG00000143217,0.163266187,0.298091996,0.496503572,NDE
ENSG00000168676,0.325771852,0.676654831,0.502889833,NDE
ENSG00000162636,0.980247339,0.179630108,0.555489037,NDE
ENSG00000176274,0.586785705,0.440518582,0.52915936,NDE
ENSG00000139323,0.914948314,0.256398555,0.554558889,NDE
ENSG00000118508,0.232407422,0.142273456,0.504427269,DE
ENSG00000227855,0.848847238,0.267680765,0.497980305,NDE
ENSG00000156675,0.234210755,0.181637236,0.518397857,DE
ENSG00000196176,0.612516267,0.17847503,0.487097099,NDE
ENSG00000109158,0.125035332,0.293396443,0.580814678,DE
ENSG00000196511,0.484445391,0.550282388,0.553569381,DE
ENSG00000169946,0.200000896,0.171391371,0.536752304,DE
ENSG00000177508,0.251041143,0.154314224,0.454116354,DE
ENSG00000127540,0.817513955,0.107045169,0.475738512,NDE
ENSG00000138600,0.439510776,0.198973416,0.540734214,DE
ENSG00000169006,0.117020516,0.144856861,0.473242099,DE
ENSG00000180096,0.61797755,0.162287225,0.471310784,NDE
ENSG00000143921,0.410057414,0.337917024,0.491107693,NDE
ENSG00000114480,0.257025884,0.156393963,0.548689302,DE
ENSG00000122965,0.700009969,0.150533838,0.492921398,NDE
ENSG00000151079,0.211586956,0.170487025,0.498031007,DE
ENSG00000183060,0.491945831,0.172287332,0.521447943,NDE
ENSG00000143457,0.683344016,0.167734366,0.551079566,NDE
ENSG00000167900,0.163238883,0.109589904,0.472295325,DE
ENSG00000158805,0.809346956,0.136483715,0.478557545,NDE
ENSG00000117595,0.199064861,0.196552994,0.51403201,DE
ENSG00000132938,0.181233151,0.237898683,0.503440122,DE
ENSG00000163481,0.736341587,0.145090195,0.490650139,NDE
ENSG00000220785,0.810243313,0.199449009,0.472531654,NDE
ENSG00000214226,0.663618353,0.23017097,0.467419848,NDE
ENSG00000141759,0.933335491,0.113253864,0.486113547,NDE
ENSG00000136247,0.47820515,0.141556167,0.515781608,NDE
ENSG00000258867,0.29747512,0.651867135,0.534755603,NDE
ENSG00000198892,0.223489224,0.110849262,0.471350006,DE
ENSG00000219200,0.640775429,0.100735682,0.475124225,NDE
ENSG00000070669,0.879970089,0.142007131,0.538610976,NDE
ENSG00000182359,0.39564864,0.241313664,0.506207848,NDE
ENSG00000118513,0.109598075,0.158357656,0.533135273,DE
ENSG00000183837,0.158154096,0.13040693,0.481889173,DE
ENSG00000184730,0.736224416,0.254421571,0.470221655,NDE
ENSG00000256294,0.955809814,1,0.565018135,NDE
ENSG00000132437,0.223879372,0.347052065,0.509995048,DE
ENSG00000077312,0.367958853,0.10770172,0.483525252,DE
ENSG00000196169,0.108545925,0.174768648,0.465491735,NDE
ENSG00000142347,0.81444161,0.212970885,0.474687741,NDE
ENSG00000099954,0.43270003,0.187147424,0.498493318,NDE
ENSG00000160193,0.385024835,0.151960954,0.490681878,DE
ENSG00000132275,0.805176868,0.192627874,0.512058034,NDE
ENSG00000064999,0.692739137,0.14270741,0.492052989,NDE
ENSG00000115310,0.479216133,0.103517286,0.517214502,NDE
ENSG00000104894,0.709092728,0.172601075,0.480320012,NDE
ENSG00000105639,0.733300751,0.201593535,0.488403683,NDE
ENSG00000107807,0.214331057,0.61371229,0.467034476,NDE
ENSG00000173480,0.520533973,0.262369923,0.53678228,NDE
ENSG00000123989,0.518226193,0.103208429,0.45652601,NDE
ENSG00000105851,0.205000344,0.255976631,0.521766166,NDE
ENSG00000167778,0.241152754,0.102813374,0.487157286,DE
ENSG00000141696,0.341639102,0.138242499,0.469823109,DE
ENSG00000181291,0.156733157,0.161047285,0.464651858,DE
ENSG00000082126,0.918643561,1,0.550542963,NDE
ENSG00000186834,0.991016454,0.129840131,0.484087207,NDE
ENSG00000158458,0.221092575,0.180714139,0.462465326,DE
ENSG00000008086,0.26933754,0.222958246,0.523279072,NDE
ENSG00000142920,0.269261798,0.172290495,0.487896936,DE
ENSG00000145861,0.999896014,1,0.485023685,NDE
ENSG00000085552,0.187925667,0.280087486,0.470331896,NDE
ENSG00000186687,0.86921784,0.191124172,0.576493672,NDE
ENSG00000159200,0.479510586,0.141099972,0.518867106,NDE
ENSG00000166157,0.24633117,0.901468778,0.551053864,DE
ENSG00000213762,0.795319434,0.164800307,0.534033697,NDE
ENSG00000179455,0.409901259,0.230465708,0.503200678,NDE
ENSG00000146414,0.960137046,0.26349148,0.558016353,NDE
ENSG00000128268,0.190794918,0.11740003,0.477108558,DE
ENSG00000174004,0.259469559,0.155297001,0.473460985,DE
ENSG00000129559,0.873985,0.133905575,0.511549,NDE
ENSG00000247853,0.478390665,0.146883111,0.535849786,NDE
ENSG00000073146,0.20753874,0.516028838,0.496436072,NDE
ENSG00000088827,0.219554901,0.775540179,0.47881629,NDE
ENSG00000123353,0.439027053,0.155344122,0.520272625,DE
ENSG00000163811,0.322540355,0.152576638,0.544071749,DE
ENSG00000196152,0.892941414,0.20642556,0.499875308,NDE
ENSG00000174137,0.966406348,1,0.455199215,NDE
ENSG00000167619,0.209071261,0.111102851,0.475936351,DE
ENSG00000103510,0.656789924,0.134856438,0.490201958,NDE
ENSG00000137842,0.629588899,0.197487875,0.513375133,NDE
ENSG00000228223,0.755655364,0.202398022,0.525444336,NDE
ENSG00000121406,0.953742325,0.229882049,0.546395238,NDE
ENSG00000196757,0.369263003,0.204163461,0.560459187,DE
ENSG00000103184,0.13957359,0.149319899,0.498535839,DE
ENSG00000143545,0.330023342,0.158394266,0.508458372,DE
ENSG00000250722,0.997023286,0.124808853,0.550242386,NDE
ENSG00000106397,0.307138596,0.118057806,0.475509867,DE
ENSG00000147256,0.362442555,0.51458181,0.524184125,NDE
ENSG00000170191,0.325969727,0.215477926,0.555241516,DE
ENSG00000104880,0.645260255,0.132365894,0.470589777,NDE
ENSG00000175906,0.887521811,0.141769162,0.478945224,NDE
ENSG00000183134,0.707680812,0.210233761,0.501956944,NDE
ENSG00000105364,0.686135215,0.113415751,0.460979755,NDE
ENSG00000099365,0.143310934,0.100173219,0.486658123,DE
ENSG00000204291,0.158672042,0.167148773,0.494335975,DE
ENSG00000136122,0.278687394,0.19976845,0.563844916,DE
ENSG00000188257,0.175952056,0.234550108,0.516302149,DE
ENSG00000214872,0.65803081,0.395347871,0.500775988,NDE
ENSG00000170989,0.178259865,0.137272471,0.508010303,DE
ENSG00000108381,0.135327811,0.187446786,0.546103874,DE
ENSG00000253230,0.117403685,0.108118476,0.512549148,DE
ENSG00000176715,0.669274919,0.171860811,0.477529942,NDE
ENSG00000161955,0.360098328,0.151332972,0.485557998,NDE
ENSG00000182118,0.966465262,0.172713197,0.486572637,NDE
ENSG00000089289,0.819302827,0.125704873,0.520088261,NDE
ENSG00000138592,0.722421916,0.184180096,0.56568386,NDE
ENSG00000105642,0.169549067,0.126868657,0.465578729,DE
ENSG00000109534,0.340998752,0.143184947,0.490603347,DE
ENSG00000145386,0.176458166,0.135648076,0.524574762,DE
ENSG00000185278,0.888372854,0.301092098,0.534399655,NDE
ENSG00000172350,0.143248434,0.168726913,0.485216266,DE
ENSG00000108439,0.925985968,0.144780358,0.505360226,NDE
ENSG00000167094,0.846614194,1,0.513016909,NDE
ENSG00000137273,0.296048009,0.144662066,0.470933444,DE
ENSG00000151116,0.86009801,0.254145663,0.575454093,NDE
ENSG00000164600,0.129040386,0.17632556,0.526519987,DE
ENSG00000165959,0.404055945,0.197169411,0.519673008,DE
ENSG00000140650,0.297920412,0.176286703,0.500168111,DE
ENSG00000184787,0.472651978,0.130774293,0.514856656,NDE
ENSG00000130856,0.665585286,0.197115157,0.501249737,NDE
ENSG00000162704,0.538283065,0.124278377,0.519044902,NDE
ENSG00000169896,0.340125726,0.280360683,0.497826423,NDE
ENSG00000175305,0.419937707,0.216620328,0.569465146,DE
ENSG00000096006,0.280169814,0.615040447,0.57376445,NDE
ENSG00000173826,0.302978756,0.427619546,0.482558903,NDE
ENSG00000204764,0.772999095,0.685890637,0.549175516,NDE
ENSG00000107566,0.327545535,0.157992433,0.534758677,DE
ENSG00000114859,0.617930156,0.171804619,0.474975331,NDE
ENSG00000136982,0.293801072,0.198495285,0.532227673,DE
ENSG00000087250,0.095549614,0.095306544,0.477151654,DE
ENSG00000162873,0.152632674,0.173807238,0.489818638,DE
ENSG00000132406,0.810880296,0.180662955,0.531403104,NDE
ENSG00000189056,0.296926982,0.127282545,0.525451144,DE
ENSG00000167994,0.671585332,0.164799654,0.467414045,NDE
ENSG00000066583,0.390575001,0.149702283,0.527781952,DE
ENSG00000196975,0.330393837,0.19837746,0.520497317,DE
ENSG00000164440,0.832385348,1,0.527478142,NDE
ENSG00000063438,0.227850592,0.176037008,0.479635262,DE
ENSG00000013297,0.132398372,0.123613213,0.490678465,DE
ENSG00000116030,0.964631401,0.156642053,0.541148664,NDE
ENSG00000173221,0.592775579,0.184909105,0.536172913,NDE
ENSG00000163935,0.57462104,0.228881649,0.530946727,NDE
ENSG00000004487,0.405012165,0.116272648,0.515430233,NDE
ENSG00000106605,0.61466622,0.134448377,0.505066863,NDE
ENSG00000187187,0.551009264,0.320757031,0.571268584,NDE
ENSG00000213585,0.706686573,0.124981633,0.516225553,NDE
ENSG00000159792,0.477611633,0.140019973,0.481372324,NDE
ENSG00000084764,0.201062946,0.104056571,0.481206207,NDE
ENSG00000178665,0.465179688,0.319106556,0.534874312,NDE
ENSG00000106278,0.299783042,0.146949265,0.555784781,DE
ENSG00000168646,0.82597466,0.168109448,0.494040957,NDE
ENSG00000197756,0.796432635,0.124261284,0.521335026,DE
ENSG00000143458,0.788017283,0.237840872,0.543835367,NDE
ENSG00000198707,0.998754025,1,0.588543105,NDE
ENSG00000197406,0.383829799,0.345073041,0.477622181,NDE
ENSG00000184378,0.569449439,0.346080972,0.518592902,NDE
ENSG00000121769,0.252703915,0.118058579,0.519622703,DE
ENSG00000104442,0.803237155,0.157941941,0.565310826,NDE
ENSG00000197405,0.62772523,0.24131612,0.503660777,NDE
ENSG00000124191,0.939497435,0.158275553,0.475929571,NDE
ENSG00000250312,0.576249442,0.262024465,0.508183255,NDE
ENSG00000105605,0.185167932,0.112643141,0.469694544,NDE
ENSG00000066135,0.899476019,0.139856655,0.514012371,NDE
ENSG00000128713,0.252206259,0.524603098,0.45377643,NDE
ENSG00000136295,0.854258156,0.104308712,0.457744901,NDE
ENSG00000104722,0.117945289,0.100484846,0.50399751,DE
ENSG00000178982,0.817517949,0.101306491,0.501051742,NDE
ENSG00000227533,0.78091923,0.354858335,0.510392871,NDE
ENSG00000110514,0.316201037,0.117672526,0.498129966,DE
ENSG00000214106,0.682740854,0.191566333,0.517078177,NDE
ENSG00000108771,0.960680173,0.171150443,0.484518369,NDE
ENSG00000149634,0.595898948,0.195423119,0.472141574,NDE
ENSG00000139908,0.829233947,0.237918014,0.519510152,NDE
ENSG00000237296,0.607126437,0.535248428,0.441980317,NDE
ENSG00000141569,0.647357606,0.135939196,0.480831654,NDE
ENSG00000152904,0.694644426,0.175355422,0.557709712,NDE
ENSG00000249709,0.85833496,0.253046964,0.557548275,NDE
ENSG00000166589,0.299995205,0.783853562,0.480433424,NDE
ENSG00000160408,0.281664442,0.108844588,0.486526748,DE
ENSG00000129595,0.389270097,0.237581002,0.556832826,DE
ENSG00000173890,0.211130526,0.284036498,0.520439183,DE
ENSG00000160683,0.636407087,0.141018822,0.477046102,NDE
ENSG00000229186,0.67560239,0.190530567,0.536352187,NDE
ENSG00000125355,0.972997688,1,0.538521967,NDE
ENSG00000152558,0.298286362,0.124752445,0.54346461,DE
ENSG00000188986,0.895567737,0.106446377,0.465840698,NDE
ENSG00000249992,0.26474043,0.102701299,0.449342791,DE
ENSG00000149923,0.375885354,0.112775042,0.479039331,DE
ENSG00000251192,0.776673945,0.452452869,0.56951402,NDE
ENSG00000145819,0.258067928,0.161237556,0.533155031,DE
ENSG00000163067,0.761060598,0.242652298,0.523934973,NDE
ENSG00000143093,0.674517094,0.142240076,0.503028441,NDE
ENSG00000124466,0.155909192,0.162725688,0.478293823,DE
ENSG00000173546,0.380699525,0.129484247,0.466855884,DE
ENSG00000116754,0.80055286,0.137508224,0.549590778,NDE
ENSG00000170340,0.410984615,0.170274535,0.529928355,NDE
ENSG00000153237,0.285282942,0.896096885,0.541469193,NDE
ENSG00000105695,0.105536552,0.09576925,0.464399525,NDE
ENSG00000121851,0.873486151,0.156550317,0.5223454,NDE
ENSG00000132382,0.635351845,0.122889608,0.474128581,NDE
ENSG00000115944,0.794543111,0.135273606,0.531990564,NDE
ENSG00000172568,0.134577638,0.190291728,0.517668246,DE
ENSG00000070961,0.315409037,0.138436613,0.564279824,DE
ENSG00000166862,0.121578659,0.180313822,0.481560053,DE
ENSG00000155886,0.115836968,0.154110184,0.530111567,DE
ENSG00000138802,0.964207385,0.157867139,0.55387075,NDE
ENSG00000115266,0.142157881,0.11225871,0.450226614,DE
ENSG00000163406,0.305509835,0.275753299,0.561296723,DE
ENSG00000157240,0.830705196,0.155572362,0.476285791,NDE
ENSG00000069509,0.671122441,0.155351403,0.551474132,NDE
ENSG00000113558,0.488432275,0.122982355,0.516729337,DE
ENSG00000140382,0.875832149,0.155929272,0.53650778,NDE
ENSG00000152253,0.146118083,0.20047335,0.538360936,DE
ENSG00000168411,0.236653622,0.149294963,0.531599065,DE
ENSG00000158485,0.186066703,0.252392409,0.510938299,DE
ENSG00000170374,0.293031957,0.901481944,0.495150931,NDE
ENSG00000131165,0.863877152,0.111562212,0.476352564,NDE
ENSG00000146005,0.111440245,0.126154669,0.492810855,DE
ENSG00000135824,0.162115788,0.253371773,0.515521697,DE
ENSG00000204219,0.406153906,0.21078755,0.497926542,DE
ENSG00000078814,0.204893191,0.178613809,0.46796375,NDE
ENSG00000237054,0.420784332,0.141621654,0.514485523,NDE
ENSG00000047188,0.845876344,0.210448827,0.564760954,NDE
ENSG00000198797,0.130576589,0.156455101,0.498472433,DE
ENSG00000189157,0.853936799,0.234895877,0.533170729,NDE
ENSG00000158864,0.752384299,0.115935546,0.509348891,NDE
ENSG00000119943,0.561792454,0.189100456,0.491788453,NDE
ENSG00000168268,0.350848748,0.11647954,0.475261265,NDE
ENSG00000142949,0.57115066,0.11498498,0.481445161,NDE
ENSG00000159592,0.644593023,0.149413313,0.532568575,DE
ENSG00000081923,0.355424004,0.251483329,0.526425638,DE
ENSG00000174151,0.537840532,0.173602404,0.500026756,NDE
ENSG00000064726,0.684517047,0.135151034,0.532757923,NDE
ENSG00000169217,0.786409129,0.118374488,0.489901703,NDE
ENSG00000005059,0.336921563,0.233545847,0.519940145,DE
ENSG00000134308,0.810663458,0.101356528,0.505754777,NDE
ENSG00000170439,0.727919372,0.209894545,0.51225333,NDE
ENSG00000115694,0.672440162,0.120457837,0.477346031,NDE
ENSG00000148925,0.403404206,0.15367647,0.547576642,DE
ENSG00000106804,0.263430342,0.234356505,0.567116887,DE
ENSG00000112183,0.626819386,0.251074753,0.502499557,NDE
ENSG00000181541,0.663689591,0.319311273,0.491978753,NDE
ENSG00000074657,0.349370666,0.150304446,0.515341715,DE
ENSG00000136261,0.279183892,0.142475277,0.540468652,DE
ENSG00000143365,0.672928126,0.254939494,0.495722761,NDE
ENSG00000186297,0.194867361,0.163419744,0.51363093,DE
ENSG00000165140,0.201289403,0.156309837,0.486386527,DE
ENSG00000179922,0.984109022,0.151849332,0.462761245,NDE
ENSG00000164066,0.492798464,0.304467229,0.550849083,NDE
ENSG00000011566,0.751042774,0.18735828,0.548589071,NDE
ENSG00000141101,0.377622309,0.122692301,0.486209512,DE
ENSG00000058668,0.716591755,0.131292894,0.533243146,NDE
ENSG00000063761,0.769326308,0.19562016,0.496740637,NDE
ENSG00000176641,0.173255781,0.18426594,0.548112746,NDE
ENSG00000178035,0.322141584,0.105501836,0.505713525,NDE
ENSG00000226174,0.742535961,0.178240564,0.485888586,NDE
ENSG00000066056,0.378542996,0.190769456,0.474899232,DE
ENSG00000066032,0.156516916,0.148932299,0.528825611,DE
ENSG00000163554,0.12900109,0.293372949,0.537242011,DE
ENSG00000145741,0.443579803,0.114539692,0.506067416,NDE
ENSG00000080493,0.18123827,0.173204226,0.56515112,DE
ENSG00000079689,0.156018796,0.161262216,0.521490036,DE
ENSG00000135929,0.928838957,0.121136445,0.47948328,NDE
ENSG00000166689,0.63190922,0.236225174,0.48551162,NDE
ENSG00000170396,0.179454777,0.266799938,0.521507199,DE
ENSG00000152292,0.308985593,0.412017936,0.478829304,NDE
ENSG00000184613,0.150146065,0.132276277,0.534592021,DE
ENSG00000236756,0.774242421,0.197346948,0.510133031,NDE
ENSG00000145248,0.771774519,0.234544257,0.471164217,NDE
ENSG00000105426,0.609970206,0.108522741,0.475845768,NDE
ENSG00000123240,0.347047751,0.13132818,0.527062139,DE
ENSG00000157765,0.225445711,0.751410219,0.501310584,NDE
ENSG00000099617,0.30024729,0.175269249,0.448989296,NDE
ENSG00000122548,0.188509375,0.43910396,0.527413609,NDE
ENSG00000086967,0.815771924,0.427395034,0.493278922,NDE
ENSG00000139637,0.676844536,0.122546623,0.478534282,NDE
ENSG00000143632,0.99197381,1,0.483361084,NDE
ENSG00000138587,0.665413298,0.286761255,0.572713805,NDE
ENSG00000171724,0.308183387,0.124467318,0.521392714,DE
ENSG00000107165,0.155914915,0.158783929,0.544639635,DE
ENSG00000134057,0.198063475,0.126215922,0.542627812,DE
ENSG00000122728,0.544629558,0.327775549,0.555431359,NDE
ENSG00000168490,0.101659979,0.092467429,0.473015683,DE
ENSG00000037241,0.452073445,0.17417914,0.511157576,DE
ENSG00000135090,0.479684946,0.176458937,0.523621534,NDE
ENSG00000137338,0.821766959,0.187149235,0.532167277,NDE
ENSG00000167766,0.651836377,0.151685735,0.571080728,DE
ENSG00000186310,0.148342388,0.117272372,0.524732589,DE
ENSG00000152520,0.862513107,0.182997357,0.556797179,NDE
ENSG00000164932,0.228655343,0.193814826,0.497868414,DE
ENSG00000171606,0.767990842,0.150205488,0.507876347,NDE
ENSG00000149300,0.536951795,0.253138319,0.505018064,NDE
ENSG00000198722,0.768683478,0.148592343,0.514717297,NDE
ENSG00000253767,0.284210875,0.101501557,0.488969537,NDE
ENSG00000137522,0.822392248,0.151961492,0.503718483,NDE
ENSG00000149564,0.221608659,0.168549118,0.47902382,DE
ENSG00000176022,0.719693892,0.129457697,0.453954445,NDE
ENSG00000117906,0.937875411,0.153742131,0.520571317,NDE
ENSG00000075945,0.283282596,0.144453249,0.557058226,DE
ENSG00000068383,0.262749075,0.121397377,0.494661434,DE
ENSG00000166822,0.69905348,0.189547095,0.533239227,NDE
ENSG00000172508,0.14569589,0.110863868,0.467722558,DE
ENSG00000114648,0.715372625,0.162147064,0.500144566,NDE
ENSG00000175866,0.322834411,0.143958273,0.476819643,DE
ENSG00000162191,0.945694762,0.115021955,0.478114171,NDE
ENSG00000102900,0.402408583,0.153444673,0.513008986,DE
